Brice33,4,18,-18.67,823,2,74,12,2
Catlover9,8,12,-18.67,1.0k,77,7,3.3k,23
BachsOfRain,3,20,-18.69,7.4k,366,428,9.7k,294
BitDow,3,4,-18.77,2.3k,90,13,2.3k,33
BullMeetsWorld,3,8,-18.83,869,84,11,119,33
351cleveland,28,21,-18.87,1.2k,148,54,332,300
ChiSpaz,0,2,-18.87,411,117,15,812,127
Danhalen,2,3,-18.87,197,0,1,18,0
Arthas85,2,5,-18.94,207,8,7,127,20
BringItOnNow,2,2,-19.09,947,13,19,586,46
DarkSonar,6,10,-19.14,1.8k,12,309,481,11
Beckb,2,4,-19.16,246,25,6,112,132
Cwamember,1,4,-19.17,206,16,8,1.5k,10
ASTANA,0,2,-19.2,79,6,6,42,0
BullishBrah,0,10,-19.2,102,2,2,243,6
Amoore50,1,1,-19.25,43,12,2,14,32
Bushidomonk,6,7,-19.27,872,46,13,388,8
2shoesMcgoo,6,12,-19.31,774,10,18,409,13
BioTecTrader911,2,7,-19.38,998,74,123,107,93
BStowe,4,10,-19.44,89,1,1,26,8
50CentTrades,0,6,-19.49,120,0,1,19,8
GamblerThe,5,6,-19.5,502,1,4,354,16
Brettadams104,9,9,-19.52,80,7,1,69,46
Flixter,0,1,-19.54,13,0,0,25,23
Bangbangin2daroom,0,7,-19.65,87,60,2,7,2
BuzUK,0,23,-19.66,267,7,3,295,12
Captfatballz,10,11,-19.79,1.4k,8,11,681,14
Chaser1439,0,14,-19.84,158,0,3,253,10
4l60eman,4,4,-19.89,9,58,1,5,24
BearsRUs11,6,14,-19.93,754,88,14,828,2
Chuongdog,4,10,-19.96,69,61,3,80,164
Cpx15,0,4,-19.97,290,32,5,101,22
Aphrian,1,8,-20.07,151,0,7,11,14
Bharani205,2,5,-20.07,201,9,1,386,48
Absc,0,1,-20.1,9,0,0,15,5
1poorguy2,2,5,-20.12,2.0k,20,5,1.0k,6
AceRaider,0,4,-20.12,27,6,1,12,11
BHBuck,5,22,-20.14,775,59,11,54,3
BuzzandAndy,4,8,-20.16,95,7,0,94,0
Bigbaddad55,0,12,-20.19,524,77,2,570,15
Drewsified,1,4,-20.28,6.8k,12,112,1.4k,4
Dev93,1,1,-20.3,16,0,0,24,3
Buster97,3,10,-20.38,67,0,0,42,7
FireballandIce,9,13,-20.41,875,1,6,1.4k,16
BigStockBlocking,2,8,-20.47,31,0,0,21,11
CC128,1,2,-20.52,16,105,5,122,162
BushyBu,1,4,-20.6,76,8,2,230,8
BCrypto,0,5,-20.65,161,61,3,86,68
Delucci,3,7,-20.65,1.0k,9,12,129,1
Austin2497,0,1,-20.72,7,0,1,33,3
Cryptominer9,0,6,-20.74,52,1,0,70,15
CaptureTheBullFlag,8,8,-20.93,6.1k,14,644,1.4k,2
BullyBully9,2,9,-20.96,98,1,0,76,8
BullsOnParade01,8,10,-20.97,2.5k,58,21,1.5k,299
CityOnTheEdgeOfForever,33,32,-21.12,2.6k,7,12,1.6k,11
AA98,2,3,-21.14,71,1,0,23,15
3dspline,6,11,-21.16,2.5k,60,13,1.9k,24
BigWin631,8,3,-21.31,2.9k,130,208,3.8k,112
BloWinOo,0,3,-21.31,824,0,8,579,88
ChuckDoesStuff,17,17,-21.42,623,64,8,520,14
Hcp911,0,4,-21.44,246,8,2,262,15
CarolWetzel,0,35,-21.44,1.8k,84,85,18.4k,69
Catalystrader,34,12,-21.45,14.0k,99,19.5k,84,4
CapitalTrades,8,24,-21.53,528,4,16,192,31
DateMikeNicetoMeetMe,13,14,-21.55,278,7,3,1.2k,9
Dean12692,0,5,-21.72,370,67,5,333,38
Ari22334,8,16,-21.75,88,0,0,8,4
AbductedTrader,2,16,-21.83,33,1,1,225,13
Catseye,2,3,-21.85,228,175,11,555,11
Aaryeet,3,6,-21.86,445,72,1,1.1k,74
AtotheZ,0,3,-21.91,3.0k,2,29,65,11
1027bl,0,1,-21.92,4,1,0,1,5
ClearedHot,2,6,-21.95,137,29,9,262,11
Etabeta,3,8,-21.99,59,224,13,88,48
Beneeg,0,1,-22.04,13,3,1,5,24
Antidote1,0,17,-22.2,3.9k,57,16,1.3k,15
Akaace,6,11,-22.23,1.6k,74,18,2.0k,89
CharlieBuckets,10,29,-22.27,381,7,6,540,7
CannabisTrader420,1,7,-22.34,145,11,10,82,18
CashFlowMo,0,9,-22.39,52,5,0,400,40
777ss,45,38,-22.51,2.6k,0,3,435,14
Damon79,8,20,-22.52,10.7k,27,1.6k,4.2k,53
BearWithHorns,6,17,-22.56,3.2k,99,42,987,30
Clamper,1,4,-22.62,19,0,1,22,12
Cafebonbonz,6,8,-22.62,26,0,0,23,6
Fakemoney1,0,2,-22.65,9,5,2,2,109
FayeLepage,48,39,-22.69,1.1k,133,17,2.1k,94
Columbo,2,16,-22.71,515,1,2,2,17
Auggiedog,8,4,-22.72,336,36,6,211,57
BlueChipJesse,1,9,-22.88,58,0,5,27,13
24JG,1,28,-22.92,328,0,5,315,1
Beast70,5,3,-22.95,47,0,0,246,36
BoCap,0,3,-22.98,5.6k,234,77,2.4k,159
ChenOertli,1,11,-23.05,684,6,1,942,13
ArmedInfidel,0,22,-23.27,1.8k,6,17,5.5k,6
Dean0017,0,5,-23.29,66,1,1,53,2
Alphajumbo,2,16,-23.3,247,61,2,94,39
BMWE60M5,3,9,-23.3,102,10,6,640,14
CrypticT,0,12,-23.35,116,14,3,16,19
Beeer5,0,5,-23.4,103,62,15,284,176
DDelta,6,21,-23.59,11.1k,52,53,12.1k,0
BrooklynTrader1,0,1,-23.61,1.7k,92,140,93,9
AlwaysHumbled,3,7,-23.67,458,74,10,712,65
Bigrapid44,0,3,-23.81,659,45,24,627,61
Batman111,9,12,-23.83,1.8k,73,63,960,134
AProst,0,28,-23.93,353,59,4,0,0
Blokchain,1,7,-24.02,101,77,4,28,13
Antares29,33,20,-24.03,6.6k,4,40,2.1k,4
DaveFarber,6,13,-24.04,12.3k,520,10.4k,2.9k,279
AverageUp,0,3,-24.09,193,60,0,26,16
AvidHiker,1,8,-24.1,2.8k,36,8,488,31
AntoniotheGr8est,0,15,-24.11,201,3,2,514,14
Bull2GaiN,5,5,-24.17,357,3,5,40,25
Arptorious,4,4,-24.17,669,2,3,268,8
BullishTheKid,23,17,-24.18,738,20,10,949,24
Cocoa01,10,9,-24.32,114,104,14,378,134
Bross99,29,41,-24.34,2.2k,10,120,1.4k,10
Adler01,0,28,-24.37,306,95,11,78,36
123ROCK,7,12,-24.4,74,0,1,13,3
DSingh27,13,34,-24.42,2.5k,0,62,1.5k,47
1942farmallh,28,21,-24.51,171,61,0,263,16
Cryptokingdom,0,2,-24.51,7,15,2,4,13
Cattrader1,1,2,-24.57,3.3k,51,38,1.3k,218
Colts789,0,3,-24.66,13,1,0,21,1
BlackDuneCapital,7,10,-24.71,887,14,20,1.0k,15
Balty52,0,3,-24.74,425,75,17,9.2k,126
BigBull26,0,8,-24.75,19,1,0,20,5
Cool77,0,29,-24.79,1.2k,63,16,7.8k,27
BinkFloats,3,2,-24.92,17,23,2,23,59
DarthTraderX,0,3,-24.94,30,14,1,63,34
ChinaStockTrader,1,7,-24.95,421,6,8,1.0k,5
Hurricanes43,0,7,-24.98,666,61,18,378,8
ATMcharts,2,8,-24.99,29.5k,174,44.5k,9.3k,78
Chocobo,0,6,-25.04,4.2k,15,58,9.2k,38
DJG325,11,19,-25.04,262,2,1,286,10
CZARVII,10,5,-25.13,358,29,20,792,31
Appikutty,11,19,-25.2,223,2,6,65,12
CPAYYYY,29,32,-25.23,716,5,6,332,41
ChickenTendies,9,7,-25.31,3.0k,63,88,2.2k,298
ChartVandelay,16,13,-25.37,2.0k,9,43,4.1k,28
AllKindZofgains,30,20,-25.43,6.2k,96,116,15.0k,299
ASMR,9,9,-25.44,673,12,33,143,21
Carnegy,6,14,-25.51,1.2k,65,12,445,31
AllMike,1,8,-25.55,111,2,1,5,4
ChampsTrading,2,11,-25.55,458,14,34,63,54
Biotrade007,2,7,-25.56,31,5,1,17,13
DanTheInvestor,1,1,-25.6,979,3,2,429,19
Advancemoney17,0,3,-25.61,22,4,0,5,33
Bonk,4,7,-25.63,2.8k,11,33,578,62
AWAX797,2,4,-25.68,26,1,0,58,45
Alltradepros,2,10,-25.79,599,69,9,17,195
1017bricksquad,7,18,-25.8,843,0,6,135,8
CJBBCJ,6,6,-25.82,131,16,4,265,32
Conallstapleton,1,5,-25.86,568,80,2,373,57
Boomersbud,0,5,-25.95,53,8,0,77,8
BuyLowSellHigh1,14,15,-26.11,412,68,9,294,10
BasedInvestor,7,5,-26.16,97,6,3,841,146
AlwaysAllin,0,10,-26.19,379,65,3,338,50
Audacity618,4,6,-26.25,435,82,528,265,40
Buggie1015,0,2,-26.25,71,2,3,229,10
DJ47,0,2,-26.25,116,15,3,21,20
CrashCash,0,15,-26.51,258,3,1,63,12
Bluesentry,14,13,-26.53,3.8k,14,52,507,29
Bungunz,25,14,-26.54,167,0,4,1.4k,11
Dontbethatguy,56,81,-26.55,8.9k,51,346,2.4k,79
BoldForecast,6,15,-26.56,246,0,3,91,23
AllSevensNoSixes,0,1,-26.61,80,0,7,54,15
10p0p0,8,14,-26.62,565,20,3,63,6
AlbAlps,22,62,-26.64,3.5k,4,22,2.8k,45
AegonTradegaryen,11,25,-26.68,588,6,12,129,122
FlyRsi,4,3,-26.68,400,0,5,365,50
Alliswell26,0,6,-26.76,37,94,3,339,14
1montreal,0,4,-26.77,46,0,1,294,16
007smcw,0,3,-26.82,4,4,2,5,8
ApophisStocks,6,8,-26.91,77,6,0,47,24
Abesaxena,0,1,-27.0,2,3,0,0,1
ButterflyStocksCom,0,1,-27.0,121,60,15,21,0
Cytheur,7,9,-27.13,935,9,15,153,2
AccuTrader,3,5,-27.15,86,15,27,35,0
CallingYouOut247,7,6,-27.23,963,0,0,70,19
Avatar2019,0,2,-27.3,66,9,0,88,20
CantFeelMyLegs,4,4,-27.32,249,22,1,5,18
DayPay,0,3,-27.32,549,388,19,276,64
BigCliff,9,9,-27.36,459,3,1,605,3
Containedpenny,14,12,-27.47,1.6k,43,28,3.8k,26
Altolocon,0,2,-27.83,85,66,3,131,82
DesiHFM,1,12,-27.84,60,2,0,34,28
AlreadyPricedIn,6,13,-27.94,264,9,8,286,69
BoraTheExplora,2,6,-27.95,314,26,5,565,38
Bizquick,3,6,-28.1,201,129,87,48,30
BobbyBo69,4,15,-28.21,1.1k,15,16,542,36
Dennyboy1,2,6,-28.21,18.7k,1.0k,228,81.4k,52
CB33,8,13,-28.25,8.9k,25,51,3.9k,10
Crimsonwrath,37,21,-28.28,1.1k,6,13,662,4
AlexP788,0,4,-28.34,37,60,0,83,14
Eric1986,1,4,-28.37,106,59,1,193,20
GAZ001,4,17,-28.37,653,14,5,130,6
BrokeNuNluckY,0,5,-28.44,27,0,1,21,4
Cfloyd20,15,4,-28.49,2.1k,1,17,111,21
CommisionFree,2,7,-28.57,272,7,7,45,15
ALESSANDRO100,1,8,-28.79,129,5,3,16,0
CHRISBLICK1990,4,5,-28.8,23,0,0,7,7
Eattherich,18,29,-28.81,539,1,3,259,1
Altruism,15,15,-28.87,296,107,28,204,131
BillRayValentine,10,14,-28.9,245,63,13,456,8
Cblack890,9,14,-28.92,436,69,46,42,19
BromarZ,11,7,-28.92,406,48,12,310,126
ADSeal,0,3,-28.94,164,63,7,36,25
Deekay1,0,2,-28.95,515,28,4,96,90
Demetre400,12,12,-28.98,44,3,0,9,67
CADreaming,4,11,-29.0,220,85,2,53,220
Borana1,16,18,-29.03,532,91,12,109,15
1gregarious1,0,13,-29.07,37,11,0,121,11
DirtyDaigo,2,2,-29.35,46,0,2,53,3
Bigpep,3,3,-29.4,35,0,0,97,12
Bee202,7,13,-29.48,199,3,2,54,9
Dimitrovphx,4,25,-29.61,2.3k,89,17,2.1k,89
FordTrading,3,7,-29.65,18,0,0,37,2
CountZero504,1,7,-29.69,87,44,4,555,35
ARZtrader,4,8,-29.7,2.6k,0,27,49,12
BigSteak99,4,3,-29.74,24,1,1,20,11
DaniGirl,0,6,-29.75,1.4k,430,102,3.7k,21
Cwwei1961,13,25,-29.76,592,17,9,1.0k,219
Atrades247,11,32,-29.78,1.6k,117,65,8.2k,5
Fezz2N,0,4,-29.81,163,1,0,126,19
Efeezy,4,19,-29.88,811,9,7,314,65
Bucephalus72,0,22,-30.02,2.1k,58,17,9.4k,51
AliBalCalstocktrader,0,7,-30.06,153,2,3,23,72
4allright,0,5,-30.11,29,2,2,12,16
ButtHead1,0,5,-30.11,11,0,0,0,1
BadBunny1,1,13,-30.13,113,14,2,186,23
BrockSampson,0,3,-30.21,279,11,3,85,25
HD258432,1,13,-30.22,884,13,8,1.2k,13
BuckyRB6,11,18,-30.26,371,27,2,16,24
Abych23,5,4,-30.32,63,1,2,50,5
CurtyM,25,29,-30.33,1.4k,4,43,344,22
CaptainYesterday,1,9,-30.42,2.0k,71,27,1.3k,69
Arodmvp22,0,2,-30.43,1.2k,100,18,355,291
Brokeforever28,3,6,-30.43,39,27,6,101,16
11B,2,1,-30.59,50,45,3,24,169
HastaLaMuerte,4,17,-30.62,4.9k,99,92,5.9k,84
240sx,3,10,-30.65,212,11,4,208,25
FoolMeTwice,4,15,-30.65,804,89,31,450,102
Desimere,4,4,-30.69,600,8,9,121,31
Crypt0Knight,19,11,-30.94,563,3,7,40,50
BennyBlanco10,3,8,-30.96,109,71,4,184,16
BadBank,51,47,-31.01,877,7,6,322,185
Desflurane,33,41,-31.03,499,0,6,665,15
BockStroker,1,5,-31.1,23,0,2,2,2
Dcane69,0,3,-31.19,53,0,0,17,10
Choots,4,4,-31.26,28,0,0,16,19
BudWiser,53,48,-31.32,554,61,7,583,47
Dalrein,1,8,-31.44,54,11,0,49,39
BingBong17,13,13,-31.46,346,13,4,369,3
Acen,0,1,-31.56,2.5k,60,55,605,291
Bigduke,40,20,-31.57,6.4k,19,67,2.5k,10
Boomer52,7,19,-31.6,2.9k,75,18,582,300
BuddyOriole,0,6,-31.61,73,55,0,117,4
ClaySlayer,7,10,-31.62,756,12,9,229,8
Chadster,1,2,-31.68,7,1,0,0,2
00trader,4,9,-31.7,1.5k,4,19,749,17
AlbertDavisTrust,9,13,-31.79,372,71,10,499,131
Dankbeard,13,40,-31.8,7.9k,20,80,7.3k,16
808MONEYMAN,0,2,-31.82,6,2,0,3,33
AsonAbiff,2,2,-31.82,22,2,0,33,35
Antrodrum,0,1,-31.88,278,11,6,96,6
Dirtcheap,33,42,-32.07,443,25,6,1.4k,80
83inc,0,4,-32.13,114,2,0,5,26
1Bostonian2,28,29,-32.27,774,25,16,2.0k,12
0WolfofWallStreet0,5,12,-32.3,191,3,5,88,11
15jc,0,28,-32.33,151,1,1,210,25
935K3,3,6,-32.34,317,24,3,51,298
Custom7,1,3,-32.4,3.5k,81,25,700,18
Back4the1stTime,0,20,-32.5,241,57,5,22,86
Ceo10k,3,8,-32.5,2.7k,60,18,1.2k,3
67clam,2,8,-32.59,201,1,2,36,36
BLKGERMAN,1,7,-32.64,38,22,6,33,103
DestroyTheCoiner,19,34,-32.67,4.0k,74,81,6.7k,20
AeonForce,4,4,-32.68,268,4,3,203,7
A615,0,3,-32.7,28,8,1,3,33
Centaurion,2,14,-32.84,970,27,7,1.7k,15
Boston82,2,13,-32.89,244,17,4,25,44
BitbyMako,5,9,-32.98,303,58,8,356,29
Davochs,2,1,-33.24,72,91,3,21,103
Bulls911,10,12,-33.33,884,72,13,670,175
Dcollins216,0,3,-33.43,17,0,0,66,0
420fndingSecrd,1,1,-33.53,17,1,1,6,9
1287giant,44,77,-33.54,520,351,27,85,0
DeadCenterTrader,38,42,-33.72,9.5k,55,1.0k,436,29
GTX,0,17,-33.87,98,61,3,4,1
Bold3r,0,7,-33.9,258,5,4,73,35
Afrezza,0,14,-33.91,970,78,20,3.9k,1
Gs500longwheelie,3,6,-33.92,277,1,2,105,37
AzazelAesthetic,3,24,-33.94,183,13,7,84,20
DM1111,11,26,-33.97,266,12,9,229,10
Bbilliet,3,4,-34.05,129,13,0,31,62
Andico,2,21,-34.11,372,37,5,107,9
BioRich,12,24,-34.21,318,60,13,403,23
Bearup,2,25,-34.25,478,53,4,169,61
DannyFusion,0,5,-34.27,280,63,8,33,202
CryptoJonate,5,18,-34.41,1.2k,0,13,650,11
BreezyB420,4,8,-34.45,131,14,2,330,34
Chesabelle,18,23,-34.46,519,20,11,2.1k,19
DOWNSTOCKUP,1,7,-34.56,1.8k,86,73,34,65
BuyinDipsIssaHabit,1,13,-34.57,215,8,3,179,25
Bullbarian,2,3,-34.64,71,3,1,38,6
BeMindful,8,21,-34.66,224,32,8,139,106
FatedTrades,0,8,-34.66,177,7,2,42,33
Carguy247,2,9,-34.67,51,0,1,168,9
CrescentCityTrader,34,41,-34.94,16.7k,119,328,16.1k,71
Cabko2691,6,27,-35.15,199,5,4,204,3
27words,1,12,-35.16,2.4k,59,54,2.2k,148
BcnInversiones,0,2,-35.16,196,148,10,472,9
360noscope,2,5,-35.24,608,9,19,1.7k,17
AcuTrader,1,11,-35.4,403,32,9,202,21
Amtrader32,0,5,-35.4,527,34,15,409,18
BCT74,7,29,-35.41,66,16,1,138,22
67Greeks,0,11,-35.65,5.5k,11,54,1.7k,24
Augustus77,29,18,-35.65,397,143,24,1.5k,7
Coltt45,4,4,-35.7,30,5,0,36,36
AllStockInvestor,4,10,-35.91,1.0k,18,1.6k,9,2
BigBossDaddy127,0,6,-36.04,81,2,0,41,13
Bowtech32,10,27,-36.07,891,51,7,268,26
CapitalPainz,6,26,-36.17,5.6k,61,62,1.8k,48
Arnette110,3,6,-36.27,120,6,1,51,73
BlackwaterOps,9,2,-36.29,193,50,12,495,29
Davidbike1,0,3,-36.33,197,14,2,126,1
Cybran,0,1,-36.35,871,19,6,3.4k,14
Annie5,5,3,-36.49,605,13,4,350,209
BullShannon,38,39,-36.49,191,0,7,175,27
BillyCashIsKing,18,30,-36.52,4.7k,973,332,10.7k,299
Daytrader326,4,17,-36.59,2.4k,80,25,3.9k,118
BoostedAlgo,10,19,-36.6,519,5,7,304,41
GetAPizzaDeezNutz,5,8,-36.6,25,1,0,4,4
AJEtrader,0,12,-36.68,700,84,15,348,29
BrandonDaisy,0,2,-36.69,7,2,2,37,7
Connerk17,1,3,-36.82,174,2,11,115,34
Big123,67,39,-36.91,565,20,0,254,50
Bullldogg,3,4,-36.91,219,14,2,840,181
Biotechanalyst,7,21,-36.94,1.1k,60,88,238,3
B1E3,3,10,-36.96,937,51,45,493,65
DincasB927,4,7,-36.98,1.2k,9,6,811,9
Billbaggins,0,3,-37.02,14,22,1,6,14
BrokeNug,8,11,-37.04,103,98,22,53,43
ChasingGold,0,3,-37.1,114,11,1,44,13
FinestTrader,1,10,-37.11,344,22,8,183,7
Blanksl8,1,7,-37.12,507,12,6,2.8k,46
ATCINVEST,18,31,-37.24,74,49,2,67,23
BKSteakhouse,8,16,-37.28,1.0k,56,4,1.4k,13
Bluebubble,2,8,-37.28,552,84,10,582,125
1PunchMan,3,12,-37.34,116,29,13,30,11
Dalton12,3,6,-37.44,15,6,1,5,18
Derekb1990,17,28,-37.49,834,93,23,812,77
Bentley12,60,50,-37.5,1.1k,64,100,95.0k,70
Cornholed,11,11,-37.56,126,3,0,133,13
Cosmicshiva22,5,12,-37.59,269,0,0,1.0k,13
BowernTrumpl,2,7,-37.85,29,0,0,104,15
DimitriLaf,0,8,-38.08,103,113,13,194,19
Detroit201,1,17,-38.15,278,94,5,605,11
BayouFXTrades,0,7,-38.18,13,4,1,18,8
Aventura195,1,11,-38.25,103,3,1,885,56
Biotech78,1,3,-38.26,49,2,0,20,66
5Ginvestments,90,59,-38.26,1.8k,11,685,6,38
CEOBZUN,3,15,-38.53,189,49,1,36,36
Balmighty87,28,32,-38.53,1.9k,69,22,388,10
Bigdharma,4,40,-38.6,615,28,16,311,12
Buytosell,3,4,-38.74,446,176,23,326,300
ChinaEVPro,0,6,-38.86,134,0,9,7,1
Billy1128,58,64,-39.01,252,32,10,14,2
BlacRam,7,9,-39.08,699,52,19,894,10
Budman,0,14,-39.13,319,3,1,135,25
Brysky,2,8,-39.21,387,26,6,240,2
BecketTrotter,0,5,-39.27,69,0,0,177,4
CaptainCrush,1,5,-39.32,159,16,2,80,23
CannaRiskModelo,1,8,-39.33,1.2k,32,33,843,40
Freeradical9,7,31,-39.39,362,18,4,254,45
CashmeoutsidetheupperBB,0,13,-39.51,1.3k,72,20,154,7
Cobos,4,4,-39.76,927,121,18,342,25
420benchpress,0,18,-39.79,1.5k,18,28,2.6k,52
A1outlook,10,29,-39.83,4.3k,102,17,1.6k,197
BobaStreet,4,18,-39.91,880,10,37,4.6k,50
Batistuta,0,32,-40.07,785,12,20,812,3
BuildThatWall,11,20,-40.11,4.7k,69,104,1.5k,38
BulletKotH,10,10,-40.23,493,81,53,12,1
Crahcub,10,9,-40.26,34,27,6,187,50
BigDrip,1,6,-40.27,561,38,13,484,191
AHB,0,30,-40.32,492,65,20,3.3k,54
DavidGodi,0,2,-40.47,72,3,1,160,162
Danielr12,3,2,-40.47,571,26,3,1.5k,64
Benji100,1,9,-40.5,95,6,1,6,4
Dracornelius,3,9,-40.77,2.0k,28,15,576,8
CHAZWILDMAN,4,10,-40.87,312,7,2,595,33
DanyB,3,3,-41.12,166,13,2,140,6
Clutchking19,0,1,-41.15,30,64,1,12,3
2miles,2,3,-41.16,24,7,0,27,11
BTFDersAreJustDumb,1,5,-41.16,178,0,0,393,16
BeReal,0,22,-41.28,1.7k,9,24,159,10
Aboyaya,0,2,-41.36,86,9,1,47,32
BBB3ar,10,12,-41.44,159,55,1,29,22
AlvaroinMiami,21,13,-41.47,1.7k,59,20,1.9k,24
Cisco89,22,33,-41.58,4.5k,28,40,483,6
BIGshort19,49,39,-41.75,631,4,8,199,5
Aholdup,43,14,-41.86,557,79,10,554,6
ARMENIA2018,10,14,-41.98,211,1,1,181,15
BigR3,0,15,-41.99,357,57,14,4.4k,11
DGuy3040,9,16,-42.02,3.1k,91,73,499,265
ChuOptionsRgreen,1,4,-42.04,3.8k,31,178,837,126
Apollo2017,11,9,-42.18,3.0k,47,68,466,100
Benjamins4Me,1,14,-42.21,3.2k,63,40,2.2k,26
CaptainColdwater,18,39,-42.3,1.2k,4,11,1.0k,44
FDALURKER,0,8,-42.51,63,0,1,0,3
CoriT,0,4,-42.6,20,10,1,25,17
Grimghost,7,19,-42.66,98,0,1,173,15
Afroman27,1,3,-42.89,15,3,2,4,34
AfternoonDelight,0,6,-42.98,530,15,2,1.6k,5
DonaldTrumpsToupee,5,10,-42.98,225,2,6,29,10
Bagholdingrookie727,0,10,-43.02,1.5k,18,12,856,12
H4NZO,0,10,-43.07,144,1,2,42,1
Ant25,2,8,-43.09,67,0,0,439,5
BennyBillz,0,4,-43.14,456,27,3,735,84
ARUKARC,15,5,-43.17,55,59,1,21,16
ClassAct716,14,4,-43.41,148,12,3,622,52
Hicap,0,14,-43.43,94,0,1,27,8
CarolineR,10,18,-43.44,8.1k,198,153,6.7k,255
BallsDeepInTheMoney,1,12,-43.45,121,0,0,76,3
Chasing,14,13,-43.48,1.2k,142,30,2.8k,60
EderT,25,44,-43.54,2.3k,2,118,79,35
BullStock18,14,15,-43.63,1.9k,66,51,107,13
AKarctic,3,15,-43.73,308,25,8,267,18
BlakeDanger,2,7,-43.88,77,0,1,73,12
BrooklynBoyTony,3,20,-43.98,1.2k,8,12,577,9
BeefStock,2,12,-44.04,567,10,5,1.2k,70
Annuit,9,17,-44.09,663,5,6,69,24
AurelioC,0,6,-44.1,2.2k,35,22,1.6k,40
D716,1,3,-44.11,88,12,1,51,92
AsylumPlz,2,34,-44.12,130,1,0,352,2
1000WATTS,2,9,-44.35,838,106,19,528,27
BloodOnTheStreets,52,40,-44.39,4.5k,20,46,4.5k,45
BushandJohnson,2,10,-44.49,466,58,10,8,1
BashBro33,9,13,-44.55,1.5k,64,21,14.0k,2
GeertOrator,16,24,-44.8,2.1k,67,17,1.8k,190
Allen621,2,10,-44.99,523,2,3,1.5k,16
5RingsPatsRule,0,10,-45.0,5.8k,60,120,33.0k,28
DaMoon,9,6,-45.06,109,6,3,54,15
BigBankTakeSmallBank,1,8,-45.25,750,18,13,1.5k,2
Axxon86,0,3,-45.36,100,0,0,29,11
FreedomTrading,4,4,-45.38,68,3,2,153,0
BiotechJunkie,6,22,-45.4,609,0,9,872,13
BlondieMIA,1,3,-45.56,62,5,0,39,44
AlwaysAlmostPDT,3,10,-45.68,80,0,0,102,6
AwesomePico,1,9,-45.77,2.4k,14,35,665,30
CGCapital,3,2,-45.86,818,100,30,1.0k,272
Ak4794,0,1,-45.95,7,30,2,68,21
AdvisorDesk,18,34,-46.82,207,8,7,1.3k,15
BiotechStockPro,1,5,-46.84,702,70,14,16,19
CashingOut,6,15,-46.85,831,54,20,72,69
DipnDive,5,16,-46.87,1.2k,8,6,2.8k,3
ConfidentPatient,0,4,-46.98,1.6k,62,67,78,5
ApexFreak,71,53,-47.28,3.5k,4,59,3.2k,2
ChuckCartier,81,126,-47.3,766,5,5,174,2
BonBonPie,3,12,-47.35,546,1,18,12,19
AbbottHouse,4,4,-47.49,96,3,0,96,2
DW2go,1,9,-47.49,330,3,6,1.1k,29
DetroitPlayers,34,32,-47.55,1.8k,1,58,434,8
Alanox,36,28,-47.67,2.7k,30,42,402,25
Bul58,5,18,-47.68,141,3,1,199,42
BESKST,1,17,-47.88,2.9k,43,32,2.3k,17
Bulldozers,8,18,-48.0,3.0k,79,75,1.7k,99
Bradno1,6,11,-48.06,571,74,11,1.6k,287
1AWOLA,3,4,-48.07,10,0,0,23,14
BuyItOnSale,0,7,-48.16,2.0k,2,19,1.1k,10
Carlo123,4,3,-48.23,186,0,2,18,9
BadBunne,10,14,-48.36,910,65,13,83,2
Armarium,17,16,-48.36,2.7k,24,22,651,146
BERTOADVI,1,5,-48.45,270,64,7,318,124
CLT19,35,37,-48.55,422,3,1,667,42
Brewski13,3,5,-48.93,2.3k,90,36,3.8k,19
BrotherBill01,3,20,-49.24,1.7k,122,136,5.2k,4
Chiliwili,0,16,-49.29,98,24,6,105,19
BullMaan,9,14,-49.36,631,9,22,2.7k,12
AKrieg89,1,1,-49.41,154,0,0,57,4
Bigshady69,1,6,-49.41,93,1,0,11,5
Chaselikethebank,0,4,-49.47,22,14,1,10,42
CE319,0,4,-49.47,39,4,1,22,75
AaronTrading,4,19,-49.51,3.0k,47,127,1.9k,297
Hilterman,3,8,-49.51,1.8k,19,11,2.1k,37
DarwinCharles,4,16,-49.71,437,13,2,425,3
CrimsonGhost,25,76,-49.76,865,20,300,3.7k,297
BuynSell19,2,8,-49.83,300,6,8,348,24
Bearlyretired,3,9,-49.91,248,50,9,143,164
ACSlater,0,1,-50.05,2.7k,30,1.9k,279,0
AdventureDavid212,33,44,-50.05,1.5k,101,85,1.5k,73
AlbertEinstein11,3,19,-50.07,1.4k,70,30,773,40
ConflictingFactors,0,4,-50.07,32,0,0,1,0
Greenteadrinker,27,50,-50.13,3.7k,253,37,5.9k,78
AidenHagi,0,8,-50.18,23,0,0,14,4
Crys,30,7,-50.34,245,96,43,2.1k,196
Helijet,0,17,-50.49,222,4,30,167,7
AstrologyStocks,24,41,-50.69,503,17,18,840,49
Etraderguy,0,12,-50.73,1.5k,81,26,1.0k,59
Ferrari168,0,8,-50.76,3.5k,64,66,124,51
Fletchthewar,4,14,-50.96,630,9,26,163,88
AttackK9,0,37,-51.24,130,0,1,186,3
AN1123,0,7,-51.35,33,0,0,12,0
DailyTrade27,2,5,-51.4,881,27,134,12,186
BobzStock,2,6,-51.87,23,1,0,1,12
AL717,5,40,-51.93,257,2,3,452,90
CHCInvestments,34,37,-51.93,4.1k,124,105,1.3k,37
